EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,
797398,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1133,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,01/16/2019,1138, , , , ,Two trees down on private property.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",204,,
797477,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1200,High Wind,52.00, ,0,0,0,0,CA,PST-8,MG,133275,Z,530,MTR,0,0,Mesonet, , , , , , , , ,01/16/2019,2312, , , , ,Mesonet at Moss Landing measured wind gusts generally around 60 mph but reaching as high as 80 mph.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",205,,
797400,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1302,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,01/16/2019,1307, , , , ,Power line down across roadway.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",206,,
797466,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,01/16/2019,1308,Strong Wind,41.00, ,0,0,0,0,CA,PST-8,MG,133275,Z,528,MTR,0,0,ASOS, , , , , , , , ,01/16/2019,1313, , , , ,Salinas Airport ASOS recorded max wind gust of 47 mph.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",207,,
797401,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1318,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,01/16/2019,1323, , , , ,Tree down blocking both lanes near Salinas.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",208,,
797403,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1424,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Broadcast Media, , , , , , , , ,01/16/2019,1454, , , , ,A tree fell onto the Asilomar State Park office building and a vehicle.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",209,,
797352,MONTEREY CO.,AROMAS,01/16/2019,1431,Flood, , ,0,0,0,0,CA,PST-8, ,133275,C,53,MTR,0,0,Law Enforcement,Heavy Rain, , ,3,WNW,3,WNW,AROMAS,01/16/2019,1501,36.8975,-121.6798,36.8975,-121.6804,A road was closed due to flooding.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",210,,
797409,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1511,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,01/16/2019,1516, , , , ,Tree down 5 miles N of Carmel Valley Village.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",211,,
797410,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1516,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,01/16/2019,1521, , , , ,"Tree down into a house near Del Monte Forest, tree is blocking the road.","A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",212,,
797411,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,01/16/2019,1519,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,528,MTR,0,0,Public, , , , , , , , ,01/16/2019,1524, , , , ,Transformer blown at the corner of Carmel Valley Road and Schulte Road leaving 2000 residents without power in Carmel Valley.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",213,,
797428,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/16/2019,1827,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,01/16/2019,1832, , , , ,Tree down across the roadway.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",214,,
797443,MOUNTAINS OF SAN BENITO COUNTY AND INTERIOR MONTEREY COUNTY INCLUDING PINNACLES NATIONAL PARK (ZONE), ,01/16/2019,2307,High Wind,54.00, ,0,0,0,0,CA,PST-8,MG,133275,Z,518,MTR,0,0,Mesonet, , , , , , , , ,01/16/2019,2312, , , , ,Mesonet station at Black Mountain.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",215,,
797446,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,01/17/2019,736,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,528,MTR,0,0,NWS Employee, , , , , , , , ,01/17/2019,800, , , , ,Entire Carmel School District is closed due to power outages casued by the storm.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",216,,
797447,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,01/17/2019,739,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133275,Z,530,MTR,0,0,Public, , , , , , , , ,01/17/2019,800, , , , ,Pacific Grove Elementary is without power due to the storm.,"A moderate to strong atmospheric river impacted much of California in the middle of the month. A weak surface low developed off the coast on January 15th bringing moderate to heavy rainfall to portions of the region. Over the next 24 to 36 hours a second strong low pressure system moved to the north and east bringing heavy rain, destructive winds, high surf, flooding, and thunderstorms to the Bay Area. Numerous reports were received of downed trees and power lines. Winds were recorded between 60 and 100 mph. Downed trees resulted in two fatalities.",217,,
799959,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/02/2019,140,High Wind,50.00, ,0,0,0,0,CA,PST-8,MG,133678,Z,530,MTR,0,0,Mesonet, , , , , , , , ,02/02/2019,145, , , , ,Mesonet station Highlands Peak measured wind gust of 58 mph.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,218,,
799960,MOUNTAINS OF SAN BENITO COUNTY AND INTERIOR MONTEREY COUNTY INCLUDING PINNACLES NATIONAL PARK (ZONE), ,02/02/2019,157,High Wind,51.00, ,0,0,0,0,CA,PST-8,MG,133678,Z,518,MTR,0,0,Mesonet, , , , , , , , ,02/02/2019,202, , , , ,Mesonet station 19 miles NW of Coalinga.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,219,,
799961,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,02/02/2019,332,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133678,Z,528,MTR,0,0,Law Enforcement, , , , , , , , ,02/02/2019,337, , , , ,Tree down blocking EB lane of Carmel Valley Rd.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,220,,
799962,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/02/2019,337,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133678,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/02/2019,342, , , , ,"Numerous trees blocking roadway, closure required SR 1 at Carpenter Rd between Ocean.",A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,221,,
799968,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/02/2019,344,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133678,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/02/2019,351, , , , ,Tree down with wires at Midwood Ln and Don Ln.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,222,,
799969,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/02/2019,405,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133678,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/02/2019,410, , , , ,Tree down at SR 1 and Highland Dr.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,223,,
799972,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,02/02/2019,813,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133678,Z,528,MTR,0,0,Law Enforcement, , , , , , , , ,02/02/2019,818, , , , ,Large tree down in roadway.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,224,,
799973,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/02/2019,827,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133678,Z,530,MTR,0,0,NWS Employee, , , , , , , , ,02/02/2019,832, , , , ,Downed medium sized tree behind NWS facility.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,225,,
799975,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/02/2019,827,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133678,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/02/2019,832, , , , ,Tree down along 101.,A strong cold front moved through the region into the morning of February 2nd. The storm brought heavy rain and strong winds to the region causing minor roadway flooding and downing trees.,226,,
800434,MONTEREY CO.,CARMEL VLY,02/04/2019,448,Debris Flow, , ,0,0,0,0,CA,PST-8, ,133764,C,53,MTR,0,0,Law Enforcement,Heavy Rain, , ,2,NW,2,NW,CARMEL VLY,02/04/2019,518,36.5016,-121.7562,36.5012,-121.7566,Rocks on road at Carmel Valley at Laureles Grade.,A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,227,,
800428,MONTEREY CO.,CAMP MC CALLUM,02/04/2019,611,Flood, , ,0,0,0,0,CA,PST-8, ,133764,C,53,MTR,0,0,Law Enforcement,Heavy Rain, , ,2,W,2,W,CAMP MC CALLUM,02/04/2019,641,36.649,-121.5798,36.6491,-121.58,Car stuck in two feet of water.,A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,228,,
800430,MONTEREY CO.,MONTEREY PNSLA ARPT,02/04/2019,929,Flood, , ,0,0,0,0,CA,PST-8, ,133764,C,53,MTR,0,0,NWS Employee,Heavy Rain, , ,5,SSE,5,SSE,MONTEREY PNSLA ARPT,02/04/2019,959,36.5197,-121.8098,36.5197,-121.8098,Carmel River flooding near Mid Valley.,A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,229,,
800432,MONTEREY CO.,CARMEL,02/04/2019,1046,Flood, , ,0,0,0,0,CA,PST-8, ,133764,C,53,MTR,0,0,Law Enforcement,Heavy Rain, , ,1,SE,1,SE,CARMEL,02/04/2019,1116,36.5395,-121.91,36.5393,-121.9102,"SR 1 at Rio Rod culvert is flooding, water going over the roadway.",A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,230,,
800440,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/05/2019,831,Winter Weather, , ,0,0,0,0,CA,PST-8, ,133764,Z,530,MTR,0,0,NWS Employee, , , , , , , , ,02/05/2019,836, , , , ,"Rain snow mix observed at the NWS office in Monterey, did not stick.",A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,231,,
800444,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE), ,02/06/2019,754,Winter Weather, , ,0,0,0,0,CA,PST-8, ,133764,Z,517,MTR,0,0,Public, , , , , , , , ,02/06/2019,800, , , , ,One foot of snow estimated by trail runner/weather spotter near Junipero Serra Peak.,A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,232,,
800445,SANTA LUCIA MOUNTAINS AND LOS PADRES NATIONAL FOREST (ZONE), ,02/06/2019,756,Winter Weather, , ,0,0,0,0,CA,PST-8, ,133764,Z,517,MTR,0,0,Public, , , , , , , , ,02/06/2019,800, , , , ,Estimate of 8 inches of snow on Cone Peak from trail runner/weather spotter.,A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,233,,
800447,MOUNTAINS OF SAN BENITO COUNTY AND INTERIOR MONTEREY COUNTY INCLUDING PINNACLES NATIONAL PARK (ZONE), ,02/06/2019,758,Astronomical Low Tide, , ,0,0,0,0,CA,PST-8, ,133764,Z,518,MTR,0,0,Public, , , , , , , , ,02/06/2019,800, , , , ,Three inches of snow reported on Fremont Peak.,A mid/upper low with a very cold airmass moved through in early February bringing snow to lower elevation peaks across the region prompting a rare Winter Weather Advisory. Junipero Serra Peak received around a foot of snow. Rainfall just ahead of this system also brought roadway flooding and minor debris flows.,234,,
800703,MONTEREY CO.,PEBBLE BEACH,02/10/2019,1045,Hail,0.25, ,0,0,0,0,CA,PST-8, ,133800,C,53,MTR,0,0,Broadcast Media, , , ,0,N,0,N,PEBBLE BEACH,02/10/2019,1050,36.57,-121.95,36.57,-121.95,Hail covering the greens at Pebble Beach suspending final round of the Pro Am.,"A cold front moved through the region into February 10th lowering snow levels below 1500 ft, per the Bodega Bay Profiler. The areas peaks saw another dusting to several inches of snow as a result with Mount Hamilton recording almost 6 inches. Additionally, showers ahead of the front the previous evening caused some minor roadway flooding.",235,,
800873,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,400,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/13/2019,405, , , , ,"Tree down on 255 Paradise Rd, low hanging wires across entire road.","An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",236,,
800912,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,02/13/2019,730,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,528,MTR,0,0,Newspaper, , , , , , , , ,02/13/2019,735, , , , ,Highway 68 is closed half a mile south of West Blanco Rd and South Main Street due to high winds knocking a telephone pole off kilter.,"An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",237,,
800923,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,741,Strong Wind,40.00, ,0,0,3000,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/13/2019,746, , , , ,"Tree fell on house, power lines down.","An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",238,,
800928,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,827,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/13/2019,832, , , , ,Trees and wires down blocking road at Lopez Rd and Strawberry Hill Rd.,"An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",239,,
800936,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,831,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/13/2019,836, , , , ,Tree down on vehicle at SR 1 and Point Lobos nr entrance Rd.,"An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",240,,
800940,NORTHERN SALINAS VALLEY / HOLLISTER VALLEY / CARMEL VALLEY (ZONE), ,02/13/2019,837,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,528,MTR,0,0,Law Enforcement, , , , , , , , ,02/13/2019,842, , , , ,"Tree and wires down at 71 Panetta Rd, caught a fence on fire.","An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",241,,
800942,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,848,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Trained Spotter, , , , , , , , ,02/13/2019,853, , , , ,Tree down on Van Ess Way.,"An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",242,,
800944,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,850,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/13/2019,855, , , , ,"Tree and wires down at 1068 Sawmill Gulch Rd, blocking whole road.","An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",243,,
800945,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,850,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Trained Spotter, , , , , , , , ,02/13/2019,855, , , , ,Two trees down at Point Lobos.,"An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",244,,
800957,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,902,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Law Enforcement, , , , , , , , ,02/13/2019,907, , , , ,Tree across southbound lane of SR 1 and Carpenter.,"An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",245,,
800964,SOUTHERN MONTEREY BAY AND BIG SUR COAST (ZONE), ,02/13/2019,930,Strong Wind,40.00, ,0,0,0,0,CA,PST-8,EG,133801,Z,530,MTR,0,0,Broadcast Media, , , , , , , , ,02/13/2019,935, , , , ,"Media reporting fallen tree on Sloat Street in Pebble Beach, time estimated.","An atmospheric river with an associated cold front moved through the region from February 12th to the 15th bringing widespread flooding and debris flows. Multiple mainstem rivers flooded prompting evacuations from local officials. Strong wind gusts caused downed trees, power outages, and structural damage. Additionally, a tree fell on a car causing one fatality and one serious injury on Highway 17 while another downed tree caused a serious multi-car traffic accident that resulted in another fatality as well as major injuries. The areas peaks received upwards of 10 inches of rainfall and widespread wind gusts of 50 to 60 mph were observed. Mount Saint Helena recorded wind gusts of 80 mph.",246,,
